['image634037_11.png', 18, 19, 19, 19, 20, 20, 19, 19, 18, 19, 19, 19, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 16, 16, 16, 17, 16, 17, 16, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15, 16, 15, 16, 16, 16, 16, 16, 16, 16, 15, 15, 15, 15, 15, 16, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 15, 15, 15, 15, 14, 14, 15, 14, 14, 14, 14, 15, 14, 14, 15, 15, 15, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14, 13, 14, 13, 13, 13, 14, 14, 13]
['image634037_12.png', 19, 20, 20, 20, 20, 19, 19, 19, 18, 18, 18, 18, 17, 18, 18, 18, 17, 17, 18, 18, 18, 17, 17, 17, 17, 16, 16, 16, 16, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15, 15, 15, 15, 15, 16, 16, 15, 15, 15, 15, 16, 16, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 14, 14, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14, 13, 14, 14, 14, 13, 14, 14, 14, 14]
['image634037_13.png', 19, 19, 19, 19, 19, 19, 19, 19, 18, 18, 18, 17, 18, 18, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 16, 16, 16, 16, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15, 15, 15, 16, 16, 16, 16, 15, 15, 15, 15, 16, 15, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 15, 14, 14, 15, 15, 15, 14, 15, 15, 15, 14, 14, 15, 15, 14, 14, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14, 14, 13]
['image634037_14.png', 19, 19, 19, 19, 20, 19, 19, 18, 18, 18, 19, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15, 15, 16, 16, 16, 16, 16, 15, 15, 15, 15, 16, 16, 15, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 15, 15, 15, 14, 15, 15, 14, 14, 15, 15, 15, 14, 14, 15, 14, 14, 14, 13, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 14, 15, 14, 14]
['image634037_15.png', 18, 19, 19, 19, 19, 19, 19, 19, 18, 18, 17, 18, 18, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 16, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 14, 14, 15, 15, 14, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 15, 15, 14]
['image634037_16.png', 19, 19, 20, 20, 20, 19, 19, 18, 18, 18, 17, 18, 18, 17, 17, 17, 17, 16, 16, 16, 17, 16, 17, 16, 16, 16, 16, 17, 17, 17, 17, 17, 17, 16, 16, 16, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 15, 15, 15, 15, 16, 16, 16, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 14, 15, 15, 14, 15, 15, 16, 16, 15, 15, 15, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 13, 14, 14, 13, 13, 14, 14, 14, 14]
['image634037_17.png', 19, 19, 20, 20, 19, 19, 18, 18, 18, 18, 18, 18, 17, 17, 18, 17, 17, 17, 17, 17, 17, 16, 16, 16, 17, 17, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 16, 16, 16, 17, 16, 16, 16, 16, 16, 16, 16, 15, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 16, 15, 15, 15, 15, 16, 15, 15, 15, 14, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 14, 15, 15, 15, 15]
['image634037_18.png', 19, 19, 19, 19, 18, 19, 19, 18, 18, 18, 17, 18, 18, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15, 15, 15, 16, 16, 16, 16, 15, 15, 15, 15, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14, 14, 15, 15, 15, 15]
['image634037_19.png', 19, 19, 19, 19, 19, 18, 18, 19, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 16, 17, 16, 17, 17, 17, 17, 17, 16, 16, 16, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 17, 16, 17, 16, 17, 16, 16, 16, 16, 16, 16, 15, 15, 15, 15, 16, 16, 16, 16, 15, 15, 15, 15, 15, 16, 15, 15, 15, 15, 16, 15, 15, 15, 14, 15, 15, 15, 14, 15, 15, 15, 14, 14, 15, 15, 15, 15, 15, 15, 15, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14]
['image634037_20.png', 19, 19, 20, 19, 18, 18, 19, 19, 18, 18, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 17, 16, 17, 16, 16, 16, 16, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 15, 15, 15, 16, 16, 15, 15, 15, 15, 16, 15, 15, 15, 15, 16, 15, 15, 15, 14, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 14, 14, 13, 14, 14, 13, 14, 14, 14, 14, 15, 14, 14, 14, 14, 14, 14, 14, 14]
['image634037_21.png', 19, 19, 20, 19, 19, 19, 19, 18, 18, 17, 17, 17, 16, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 15, 15, 16, 16, 16, 15, 15, 15, 16, 16, 15, 15, 16, 15, 15, 15, 15, 14, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 15, 14, 14, 14, 15, 14, 14, 13, 14, 14, 14, 14, 15, 15, 14, 14, 15, 15, 15, 14]
['image634037_22.png', 19, 19, 20, 19, 19, 19, 19, 18, 18, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 14, 14, 14, 15, 14, 14, 14, 15, 14, 14, 14, 15, 14, 14, 14, 15, 14, 14, 14, 14, 14]
['image634037_23.png', 19, 19, 19, 19, 18, 19, 19, 18, 18, 18, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15, 15, 15, 15, 16, 15, 15, 15, 15, 16, 15, 15, 15, 16, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 14, 14, 15, 14, 14, 14, 15, 14, 14, 14, 15, 14, 14, 14, 14, 14, 14, 14, 14, 15, 14]
['image634037_24.png', 19, 19, 19, 19, 19, 18, 18, 18, 17, 17, 17, 18, 18, 17, 17, 17, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 17, 17, 17, 16, 16, 16, 16, 15, 15, 16, 16, 16, 15, 15, 16, 16, 15, 15, 15, 16, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 14, 14, 14, 14, 14, 14, 14, 14, 15, 14, 14, 14, 14, 14, 14, 14, 14, 14]
['image634037_25.png', 19, 19, 20, 19, 19, 19, 18, 18, 18, 17, 17, 17, 17, 18, 18, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 17, 16, 16, 16, 16, 15, 16, 16, 16, 16, 16, 15, 15, 16, 16, 15, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 15, 16, 15, 15, 15, 14, 15, 15, 14, 14, 14, 15, 14, 14, 14, 15, 14, 14, 14, 14, 15, 14, 14, 14, 14, 13]
['image634037_26.png', 19, 19, 20, 19, 19, 19, 18, 18, 18, 18, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 18, 18, 18, 17, 18, 17, 18, 17, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 15, 16, 16, 16, 16, 15, 15, 16, 16, 15, 15, 15, 16, 16, 15, 15, 15, 14, 15, 15, 15, 16, 15, 15, 15, 14, 15, 15, 15, 15, 14, 15, 15, 14, 14, 15, 15, 15, 14, 14, 15, 14, 14, 14, 14, 14]
['image634037_27.png', 19, 19, 19, 18, 19, 18, 18, 18, 18, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 18, 17, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 15, 16, 16, 16, 15, 15, 16, 16, 15, 15, 15, 16, 15, 15, 15, 16, 15, 15, 15, 15, 14, 15, 15, 15, 14, 15, 15, 14, 14, 14, 15, 15, 14, 14, 13, 14, 14, 14, 14, 14, 13]
['image634037_28.png', 19, 19, 19, 18, 19, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 15, 16, 16, 16, 16, 15, 16, 16, 16, 15, 15, 15, 16, 15, 15, 15, 15, 15, 16, 15, 15, 15, 15, 16, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 14, 14, 14, 15, 15, 14, 14, 13, 14, 14, 14, 14, 14, 14]
['image634037_29.png', 20, 20, 20, 20, 19, 19, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 17, 18, 18, 19, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 17, 17, 16, 16, 16, 16, 16, 15, 16, 16, 16, 15, 15, 16, 16, 15, 15, 16, 16, 15, 15, 15, 15, 16, 16, 15, 15, 15, 15, 15, 15, 14, 14, 14, 15, 14, 14, 14, 15, 14, 14, 14, 14, 14, 14, 14, 14, 14]
['image634037_30.png', 19, 19, 19, 19, 19, 19, 19, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 16, 16, 16, 16, 17, 16, 16, 16, 15, 15, 16, 16, 16, 16, 15, 16, 16, 15, 15, 15, 16, 16, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 14, 14, 14, 14, 15, 15, 14, 14, 14, 14, 14, 14, 14, 15, 14]
['image634037_31.png', 19, 19, 19, 19, 18, 18, 19, 19, 18, 18, 18, 17, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 19, 19, 19, 19, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 16, 16, 16, 16, 17, 17, 17, 16, 16, 17, 16, 16, 16, 16, 16, 16, 16, 16, 15, 15, 15, 16, 16, 16, 15, 15, 16, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 14, 15, 14, 14, 14, 14, 14, 15, 15, 15]
['image634037_32.png', 19, 19, 19, 19, 19, 18, 18, 19, 18, 18, 18, 17, 17, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 19, 18, 19, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 16, 16, 16, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15, 16, 16, 16, 15, 15, 15, 16, 16, 16, 15, 15, 15, 15, 15, 15, 14, 14, 14, 15, 14, 14, 14, 15, 15, 14, 14, 15, 15, 14, 14, 14, 14, 14, 13]
['image634037_33.png', 19, 19, 19, 19, 19, 18, 18, 17, 18, 18, 17, 17, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 17, 18, 17, 18, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 19, 19, 18, 18, 18, 18, 19, 19, 19, 19, 19, 19, 19, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 16, 16, 16, 17, 16, 16, 16, 16, 15, 16, 16, 16, 16, 15, 16, 16, 16, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 14, 15, 15, 15, 14, 14, 15, 15, 15, 15, 15, 15, 14]
['image634037_34.png', 19, 19, 19, 19, 18, 18, 18, 18, 17, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 18, 18, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 17, 16, 16, 16, 15, 15, 16, 16, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 14, 14, 14, 15, 15, 15, 14, 15, 15, 14, 14, 14, 14, 15, 15, 15]
['image634037_35.png', 19, 19, 19, 19, 19, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 19, 19, 19, 19, 19, 19, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 16, 16, 17, 17, 16, 16, 16, 15, 15, 16, 16, 16, 16, 15, 16, 16, 16, 15, 15, 15, 15, 15, 15, 14, 14, 14, 15, 15, 15, 14, 14, 14, 14, 14, 14, 14, 14, 15, 15, 14]
